unit,level,source_url,tanggal_ambil
"Warga menilai, jika rakyat kecil bergerak sedikit saja langsung ditindak, namun dugaan aktivitas ilegal berskala besar justru dibiarkan, maka kepercayaan publik terhadap hukum bisa runtuh total.",tak jelas,https://awasi.id/read/2026/05/30/5871/barelang-darurat-mafia-penjahat-ekonomi-seolah-lebih-kuat-dari-negara-batam-awasi-id-pelabuhan-tikus-di-kawasan-jembatan-3-barelang-kini-menjadi-simbol-paling-memalukan-dari-dug/,2026-06-23
"Dengan adanya rotasi jabatan tersebut, diharapkan soliditas internal Polres Tanjab Barat semakin kuat serta pelayanan kepada masyarakat di wilayah Kabupaten Tanjung Jabung Barat dapat terus ditingkatkan demi terciptanya situasi kamtibmas yang aman, nyaman, dan kondusif.(Humas Polres)",tak jelas,https://awasi.id/read/2026/05/29/5845/kapolres-tanjab-barat-pimpin-sertijab-kasat-polairud-dan-pelantikan-kapolsek-pengabuan/,2026-06-23
"Polres Tanjab Barat Serentak Pasang Stiker Layanan Darurat 110 pada Kendaraan Operasional
Tanjung Jabung Barat, Awasi id – Polres Tanjung Jabung Barat (Tanjab Barat) terus berupaya meningkatkan pelayanan kepada masyarakat dengan melaksanakan pemasangan stiker dan logo Layanan Darurat Polri 110 pada seluruh kendaraan dinas operasional jajaran Polres Tanjab Barat, Jumat (29/5/2026).",tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
Langkah ini merupakan bagian dari upaya Polres Tanjab Barat untuk memperluas sosialisasi layanan darurat Polri 110 agar semakin dikenal dan mudah diakses oleh masyarakat saat membutuhkan bantuan kepolisian.,tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
"Dengan terpasangnya stiker pada kendaraan operasional yang setiap hari bersentuhan langsung dengan masyarakat, diharapkan informasi mengenai layanan tersebut dapat tersampaikan secara lebih luas dan efektif.",tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
"Selain meningkatkan aksesibilitas informasi, pemasangan stiker layanan 110 juga bertujuan mendukung respons cepat kepolisian terhadap berbagai laporan masyarakat, seperti gangguan keamanan dan ketertiban masyarakat (kamtibmas), tindak kriminalitas, kecelakaan lalu lintas, maupun situasi darurat lainnya.",tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
"Kasih, menyampaikan bahwa layanan Polri 110 merupakan bentuk komitmen Polri dalam menghadirkan pelayanan yang cepat, mudah, dan siaga selama 24 jam bagi masyarakat.",tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
“Layanan Polri 110 hadir untuk memberikan kemudahan kepada masyarakat dalam menyampaikan laporan maupun pengaduan terkait gangguan kamtibmas dan kondisi darurat lainnya.,tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
"Melalui pemasangan stiker ini, kami berharap masyarakat semakin mengetahui dan memanfaatkan layanan tersebut apabila membutuhkan bantuan kepolisian,” ujarnya.",tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
"Menurutnya, sosialisasi layanan darurat Polri 110 melalui kendaraan operasional menjadi salah satu langkah strategis untuk mendekatkan pelayanan kepolisian kepada masyarakat serta memperkuat kehadiran Polri sebagai pelindung, pengayom, dan pelayan masyarakat.",tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
"Dengan adanya pemasangan stiker layanan darurat 110 secara serentak ini, Polres Tanjab Barat berharap masyarakat dapat lebih cepat mengakses bantuan kepolisian kapan pun diperlukan, sehingga tercipta situasi kamtibmas yang aman, nyaman, dan kondusif di wilayah Kabupaten Tanjung Jabung Barat.(Humas Polres)",tak jelas,https://awasi.id/read/2026/05/29/5840/polres-tanjab-barat-serentak-pasang-stiker-layanan-darurat-110-pada-kendaraan-operasional/,2026-06-23
Aksara24.id – Kepolisian Republik Indonesia (Polri) sejauh ini masih melakukan pendekatan-pendekatan sosial guna menjaga masyarakat terhadap kinerja Polri.,tak jelas,https://aksara24.id/2022/09/25/prihatin-dampak-kenaikan-harga-bbm-polisi-bantu-paket-sembako-ke-sad/,2026-06-24
Bantuan ini juga sebagai bentuk kepedulian Polda Jambi dan Polres Sarolangun kepada warga SAD di wilayah Air Hitam pasca penyesuaian kenaikan harga Bahan Bakar Minyak (BBM) yang telah ditetapkan oleh pemerintah.,tak jelas,https://aksara24.id/2022/09/25/prihatin-dampak-kenaikan-harga-bbm-polisi-bantu-paket-sembako-ke-sad/,2026-06-24
"Jenang Jalal yang menerima bansos sangat berterimakasih kepada pihak kepada kepolisian yang telah membantu warga SAD dan dia pun menceritakan jika banyak yang enggan menemui warga SAD di wilayah Air Hitam, Sarolangun.",tak jelas,https://aksara24.id/2022/09/25/prihatin-dampak-kenaikan-harga-bbm-polisi-bantu-paket-sembako-ke-sad/,2026-06-24
"“Saya berharap melalui rapat kerja ini dapat merumuskan langkah-langkah yang efektif dalam mempercepat pelaksanaan seluruh program pertanahan dan memajukan pengelolaan pertanahan diseluruh kabupaten/kota di Provinsi Jambi maupun peningkatan kualitas pelayanan kepada masyarakat,” lanjutnya.",tak jelas,https://aksara24.id/2025/01/09/sekda-sudirman-harap-kolaborasi-bpn-dengan-pemerintah-daerah/,2026-06-24
“Saya sangat mengapresiasi kinerja jajaran Kantor Wilayah BPN Provinsi Jambi yang telah bekerja keras untuk memastikan hak atas tanah masyarakat terjamin dengan baik.,tak jelas,https://aksara24.id/2025/01/09/sekda-sudirman-harap-kolaborasi-bpn-dengan-pemerintah-daerah/,2026-06-24
"“Kami jajaran Pemerintah Provinsi Jambi sangat mendukung program tersebut, Program PTSL ini sangat penting bagi masyarakat, khususnya untuk memberikan kepastian hukum terhadap status tanah mereka.",tak jelas,https://aksara24.id/2025/01/09/sekda-sudirman-harap-kolaborasi-bpn-dengan-pemerintah-daerah/,2026-06-24
"“Saya yakin, dengan komitmen yang kuat dan kerja sama yang baik antara BPN Provinsi Jambi, Pemerintah Provinsi Jambi, serta seluruh pihak terkait, kita dapat mewujudkan tujuan bersama dalam pembangunan pertanahan yang berkeadilan, transparan, dan memberikan manfaat bagi seluruh lapisan masyarakat.",tak jelas,https://aksara24.id/2025/01/09/sekda-sudirman-harap-kolaborasi-bpn-dengan-pemerintah-daerah/,2026-06-24
Momentum ini juga menjadi pengingat bagi generasi penerus Bhayangkara untuk terus menanamkan semangat pengabdian dalam memberikan pelayanan terbaik kepada masyarakat.,tak jelas,https://amuranews.id/polda-jambi-gelar-ziarah-rombongan-hari-bhayangkara-ke-80-kenang-jasa-dan-semangat-pengabdian-pahlawan-bhayangkara/,2026-06-24
"Semangat juang mereka menjadi motivasi bagi seluruh personel Polri untuk terus meningkatkan profesionalisme serta menghadirkan pelayanan yang humanis, responsif, dan Presisi kepada masyarakat,” ujar Kombes Pol.",tak jelas,https://amuranews.id/polda-jambi-gelar-ziarah-rombongan-hari-bhayangkara-ke-80-kenang-jasa-dan-semangat-pengabdian-pahlawan-bhayangkara/,2026-06-24
"“Semangat pengorbanan para pendahulu harus menjadi inspirasi bagi seluruh personel untuk terus mengabdi dengan tulus, menjaga keamanan dan ketertiban masyarakat, serta memberikan pelayanan terbaik demi terwujudnya Polri yang semakin dicintai masyarakat,” tutupnya.",tak jelas,https://amuranews.id/polda-jambi-gelar-ziarah-rombongan-hari-bhayangkara-ke-80-kenang-jasa-dan-semangat-pengabdian-pahlawan-bhayangkara/,2026-06-24
"AMURANEWS | Ribuan masyarakat memadati Gedung Putih Jambi, Selasa (23/6/2026), untuk mengikuti kegiatan Bakti Kesehatan (Baktikes) dan Bakti Sosial (Bansos) yang digelar Polda Jambi melalui Bidang Kedokteran dan Kesehatan (Biddokkes) dalam rangka memperingati Hari Bhayangkara ke-80 Tahun 2026.",tak jelas,https://amuranews.id/ribuan-warga-serbu-bakti-kesehatan-polda-jambi-wujud-nyata-polri-mengabdi-untuk-negeri/,2026-06-24
"Kegiatan yang berlangsung meriah dan penuh antusiasme ini menjadi bukti nyata kehadiran Polri di tengah masyarakat, tidak hanya sebagai institusi yang menjaga keamanan dan ketertiban, tetapi juga sebagai pelayan masyarakat yang peduli terhadap kesehatan dan kesejahteraan warga.",tak jelas,https://amuranews.id/ribuan-warga-serbu-bakti-kesehatan-polda-jambi-wujud-nyata-polri-mengabdi-untuk-negeri/,2026-06-24
Berbagai layanan kesehatan diberikan secara gratis kepada masyarakat.,tak jelas,https://amuranews.id/ribuan-warga-serbu-bakti-kesehatan-polda-jambi-wujud-nyata-polri-mengabdi-untuk-negeri/,2026-06-24
"Sebanyak 561 orang mengikuti donor darah, 1.565 warga mendapatkan pengobatan umum dan pemeriksaan kesehatan, serta 314 anak mengikuti program sunatan massal.",tak jelas,https://amuranews.id/ribuan-warga-serbu-bakti-kesehatan-polda-jambi-wujud-nyata-polri-mengabdi-untuk-negeri/,2026-06-24
"Selain itu, Biddokkes Polda Jambi juga melaksanakan operasi katarak terhadap 48 pasien, membagikan 10 unit kacamata gratis, 20 kursi roda, dua alat bantu dengar, serta dua unit kruk bagi masyarakat yang membutuhkan.",tak jelas,https://amuranews.id/ribuan-warga-serbu-bakti-kesehatan-polda-jambi-wujud-nyata-polri-mengabdi-untuk-negeri/,2026-06-24
"Ini merupakan bukti bahwa Polri hadir tidak hanya dalam menjaga keamanan dan ketertiban, tetapi juga melalui pelayanan sosial dan kesehatan yang menyentuh langsung kebutuhan masyarakat,” ujar Kombes Pol.",tak jelas,https://amuranews.id/ribuan-warga-serbu-bakti-kesehatan-polda-jambi-wujud-nyata-polri-mengabdi-untuk-negeri/,2026-06-24
"Melalui kegiatan ini, diharapkan kualitas kesehatan dan kesejahteraan masyarakat di Provinsi Jambi semakin meningkat, sekaligus mempererat sinergi antara Polri dan seluruh elemen masyarakat.",tak jelas,https://amuranews.id/ribuan-warga-serbu-bakti-kesehatan-polda-jambi-wujud-nyata-polri-mengabdi-untuk-negeri/,2026-06-24
"Tak lupa kami juga mengimbau kepada masyarakat pengguna jalan raya, untuk senantiasa waspada dan mematuhi rambu-rambu lalu lintas saat berkendara,” ungkap Dewi.",tak jelas,https://aksara24.id/2022/08/16/dalam-kurun-waktu-24-jam-jasa-raharja-serahkan-santunan-seluruh-korban-kecelakaan-truck-fuso-di-cianjur/,2026-06-25
"Ia menambahkan, peringatan Hari Bhayangkara ke-80 juga menjadi momentum refleksi bagi seluruh jajaran Polri untuk terus meningkatkan kualitas pelayanan kepada masyarakat sekaligus memperkuat kepercayaan publik terhadap institusi Kepolisian.",tak jelas,https://amuranews.id/sakral-dan-penuh-makna-polda-jambi-ikuti-upacara-nilai-nilai-tribrata-jelang-hari-bhayangkara-ke-80/,2026-06-25
"“Dengan semangat Hari Bhayangkara ke-80, Polda Jambi berkomitmen untuk terus hadir memberikan pelayanan terbaik, menjaga keamanan dan ketertiban masyarakat, serta mendukung pembangunan daerah demi terwujudnya Indonesia yang aman dan sejahtera,” tutupnya.",tak jelas,https://amuranews.id/sakral-dan-penuh-makna-polda-jambi-ikuti-upacara-nilai-nilai-tribrata-jelang-hari-bhayangkara-ke-80/,2026-06-25
Siregar dalam sambutannya mengajak seluruh personel untuk memaknai pekerjaan sebagai bentuk pengabdian kepada Tuhan dan pelayanan kepada masyarakat.,tak jelas,https://amuranews.id/sambut-hari-bhayangkara-ke-80-polda-jambi-perkuat-spirit-pengabdian-lewat-doa-bersama-lintas-agama/,2026-06-25
"Ia menambahkan, kegiatan sosial yang digelar merupakan implementasi semangat Polri Presisi, tidak hanya dalam menjaga keamanan dan ketertiban, tetapi juga hadir membantu masyarakat dan menjaga kelestarian lingkungan.",tak jelas,https://amuranews.id/peringati-hari-bhayangkara-ke-80-polda-jambi-tabur-bunga-di-kuala-tungkal-hingga-salurkan-bantuan-untuk-nelayan/,2026-06-25
"Penyaluran bantuan kepada nelayan, penaburan benih kerang, hingga kepedulian terhadap anak-anak di Yayasan Melati merupakan bagian dari pengabdian Polri untuk masyarakat,” tutupnya.",tak jelas,https://amuranews.id/peringati-hari-bhayangkara-ke-80-polda-jambi-tabur-bunga-di-kuala-tungkal-hingga-salurkan-bantuan-untuk-nelayan/,2026-06-25
"Saat meninjau ruang pelayanan, Al Haris menemukan beberapa kondisi yang dinilai kurang mendukung kenyamanan masyarakat, mulai dari dinding yang mengalami kerusakan hingga sistem pendingin ruangan yang belum berfungsi optimal.",tak jelas,https://amuranews.id/tinjau-samsat-tebo-al-haris-soroti-fasilitas-pelayanan-dan-peringatkan-soal-integritas-petugas/,2026-06-25
"Menurutnya, kondisi tersebut perlu segera dibenahi agar masyarakat memperoleh pelayanan yang lebih baik.",tak jelas,https://amuranews.id/tinjau-samsat-tebo-al-haris-soroti-fasilitas-pelayanan-dan-peringatkan-soal-integritas-petugas/,2026-06-25
"Selain menjaga kewibawaan hukum, langkah ini juga merupakan bentuk perlindungan terhadap masyarakat dari ancaman peredaran barang ilegal yang berpotensi merugikan perekonomian negara serta membahayakan kesehatan dan keselamatan publik.",tak jelas,https://amuranews.id/barang-ilegal-dibakar-danrem-042-gapu-hadir-negara-tunjukkan-ketegasan-tanpa-kompromi/,2026-06-25
"Nilai-nilai perjuangan, loyalitas, dan keikhlasan mereka harus senantiasa menjadi inspirasi bagi seluruh anggota Polri dalam memberikan pelayanan terbaik kepada masyarakat,” ujar Kombes Pol.",tak jelas,https://amuranews.id/tabur-bunga-di-makam-pahlawan-polda-jambi-teguhkan-semangat-pengabdian-di-hari-bhayangkara-ke-80/,2026-06-25
"Menurutnya, semangat yang diwariskan para pahlawan harus menjadi fondasi kuat bagi Polri untuk terus meningkatkan profesionalisme, menjaga integritas, serta menghadirkan pelayanan yang humanis dan Presisi bagi masyarakat.",tak jelas,https://amuranews.id/tabur-bunga-di-makam-pahlawan-polda-jambi-teguhkan-semangat-pengabdian-di-hari-bhayangkara-ke-80/,2026-06-25
Ia meminta agar pihak terkait segera melakukan penataan ulang ruang pelayanan agar masyarakat merasa lebih nyaman dan dihargai saat mengakses layanan.,tak jelas,https://www.angsoduo.net/2026/06/tinjau-samsat-tebo-al-haris-tekankan-pelayanan-nyaman-inovasi-pajak-dan-integritas-petugas,2026-06-25
Ia menekankan perlunya pendidikan dan pembinaan bagi semua kelompok usia—termasuk generasi muda dan warga lanjut usia.,tak jelas,https://www.angsoduo.net/2026/06/sosialisasikan-gerakan-jambi-bersholawat-di-sungai-penuh-hj-hesti-haris-tegaskan-sholawat-jadi-amal-nyata,2026-06-25
Bantuan tersebut diharapkan mampu meningkatkan literasi Al-Qur’an di lingkungan keluarga dan masyarakat.,tak jelas,https://www.angsoduo.net/2026/06/sosialisasikan-gerakan-jambi-bersholawat-di-sungai-penuh-hj-hesti-haris-tegaskan-sholawat-jadi-amal-nyata,2026-06-25
"Lebih lanjut, kata Iron, sesuai dengan aturan, dimana persyaratan untuk menjadi Pantarlih adalah sebagai berikut, yakni warga negara Indonesia, berusia paling rendah 17 tahun, mampu sehat jasmani dan rohani, berpendidikan paling rendah sekolah menengah atas atau sederajat, tidak menjadi angngota partai politik atau tidak lagi menjadi anggota partai politik paling singkat 5 tahun.",tak jelas,https://aksara24.id/2024/06/10/kpu-rekrut-9-913-pantarlih-untuk-coklit-daftar-pemilih-pilkada-serentak-2024/,2026-06-26
"“Kami berharap kepada masyarakat yang nanti rumahnya dikunjungi Pantarlih bisa memperlihatkan KTP-El dan Kartu Keluarga atau KK,” harapnya.",tak jelas,https://aksara24.id/2024/06/10/kpu-rekrut-9-913-pantarlih-untuk-coklit-daftar-pemilih-pilkada-serentak-2024/,2026-06-26
"Menampilkan postingan dari Juli, 2025Tunjukkan semua
Sedekah
Pondok Sedekah Bahagia Kembali Gelar Sedekah Telur di RT 35 Kelurahan Bakung Jaya
Kamis, Juli 24, 2025
Peristiwa
Warga Kasang Kumpe Resah, Proyek Ruko Diduga Langgar Izin dan Cemari Drainase
Selasa, Juli 15, 2025",kota,https://www.arcomnews.com/2025/07/,2026-06-26
Tingginya partisipasi peserta dan antusiasme masyarakat menunjukkan bahwa ajang ini memiliki daya tarik yang kuat bagi komunitas otomotif maupun publik secara umum.,tak jelas,https://www.arcomnews.com/2026/04/walikota-cup-race-2026-diharapkan-cetak.html,2026-06-26
"Kehadiran program ini menjadi langkah nyata masyarakat dalam mendukung pemerintah daerah mengatasi persoalan sampah yang selama ini menjadi tantangan, tidak hanya di Kota Jambi, tetapi juga secara nasional.",tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
"Pimpinan Bank Sampah, Rimba, menyampaikan bahwa pihaknya siap membantu pemerintah dan masyarakat dalam pengelolaan sampah dengan sistem yang lebih terorganisir.",tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
Bank Sampah menerima sampah dari warga secara gratis dengan syarat telah dipilah.,tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
"Tidak hanya itu, Bank Sampah juga akan mengembangkan program edukasi dan sosialisasi kepada masyarakat, termasuk rencana wisata edukasi pengolahan sampah menjadi produk yang bernilai guna.",tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
"Mustaharuddin, M.E., menyampaikan apresiasi atas inisiatif masyarakat dalam menghadirkan solusi nyata terhadap permasalahan sampah.",tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
"Sebagai bentuk dukungan, pihaknya juga memberikan bantuan bibit cabai kepada masyarakat untuk mendorong pemberdayaan ekonomi berbasis lingkungan.",tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
"Dengan adanya sinergi antara masyarakat, pemerintah, dan lembaga sosial, Bank Sampah Sukses Bersinar diharapkan mampu menjadi solusi berkelanjutan dalam pengelolaan sampah.",tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
"Program ini tidak hanya bertujuan menciptakan lingkungan yang bersih, tetapi juga meningkatkan kesadaran masyarakat serta mendorong kesejahteraan melalui pengelolaan sampah yang bernilai ekonomi.",tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
"Lingkungan bersih, masyarakat sehat, dan ekonomi meningkat menjadi tujuan utama dari hadirnya inovasi ini di Kota Jambi.",tak jelas,https://www.arcomnews.com/2026/04/lounching-bank-sampah-sukses-bersinar.html,2026-06-26
Ia menilai bantuan tersebut menjadi bukti nyata kehadiran pemerintah dalam membantu masyarakat yang membutuhkan.,tak jelas,https://www.arcomnews.com/2026/04/dprd-kota-jambi-dorong-peningkatan.html,2026-06-26
"“Ini adalah langkah yang baik karena membuktikan pemerintah hadir di tengah masyarakat yang membutuhkan,” ujarnya.",tak jelas,https://www.arcomnews.com/2026/04/dprd-kota-jambi-dorong-peningkatan.html,2026-06-26
"Kemas berharap peningkatan anggaran kebencanaan dapat menjadi prioritas ke depan, sehingga perlindungan terhadap warga semakin optimal dan program “Kota Tangguh” dapat berjalan berkelanjutan.",tak jelas,https://www.arcomnews.com/2026/04/dprd-kota-jambi-dorong-peningkatan.html,2026-06-26
"“Pemerintah hadir untuk membantu meringankan beban warga terdampak, dengan harapan bantuan ini dapat dimanfaatkan sebaik-baiknya,” kata Maulana.",tak jelas,https://www.arcomnews.com/2026/04/dprd-kota-jambi-dorong-peningkatan.html,2026-06-26
Pelebaran drainase dilakukan sebagai tindak lanjut atas keluhan warga yang selama ini kerap mengalami banjir saat curah hujan tinggi.,tak jelas,https://www.arcomnews.com/2026/04/ketua-dprd-kota-jambi-tinjau-progres.html,2026-06-26
Kemas Faried juga mengapresiasi respons cepat Dinas Pekerjaan Umum Kota Jambi dalam menindaklanjuti laporan masyarakat.,tak jelas,https://www.arcomnews.com/2026/04/ketua-dprd-kota-jambi-tinjau-progres.html,2026-06-26
"Selain itu, ia menyampaikan terima kasih kepada warga yang telah menghibahkan sebagian lahannya untuk mendukung proyek tersebut.",tak jelas,https://www.arcomnews.com/2026/04/ketua-dprd-kota-jambi-tinjau-progres.html,2026-06-26
Kemas Faried menilai penyaluran bantuan tersebut merupakan bentuk nyata kehadiran pemerintah dalam merespons kondisi darurat yang dihadapi masyarakat.,tak jelas,https://www.arcomnews.com/2026/04/dprd-apresiasi-pemkot-jambi-atas.html,2026-06-26
"Pemerintah tidak hanya hadir secara administratif, tetapi juga memberikan perhatian dan solusi bagi masyarakat yang sedang dalam kondisi sulit,” ujarnya.",tak jelas,https://www.arcomnews.com/2026/04/dprd-apresiasi-pemkot-jambi-atas.html,2026-06-26
"“Kita berharap alokasi anggaran untuk bantuan kebencanaan dapat ditingkatkan, sehingga pemerintah memiliki kapasitas lebih besar dalam menjangkau masyarakat terdampak,” katanya.",tak jelas,https://www.arcomnews.com/2026/04/dprd-apresiasi-pemkot-jambi-atas.html,2026-06-26
"Kegiatan ini menjadi langkah konkret Pemerintah Kota Jambi dalam mendukung penguatan kelembagaan Posyandu, sekaligus mendorong transformasi Pos Pelayanan Terpadu sebagai garda terdepan pelayanan dasar masyarakat melalui penerapan Posyandu 6 SPM.",tak jelas,https://www.arcomnews.com/2026/04/ketua-pembina-posyandu-kota-jambi-dr-dr.html,2026-06-26
"Melalui konsep tersebut, Posyandu tidak hanya berfokus pada layanan kesehatan ibu dan anak, tetapi berkembang menjadi pusat layanan terpadu yang mencakup seluruh siklus hidup masyarakat, mulai dari ibu hamil hingga lanjut usia.",tak jelas,https://www.arcomnews.com/2026/04/ketua-pembina-posyandu-kota-jambi-dr-dr.html,2026-06-26
"Nadiyah berharap para kader mampu melihat kondisi nyata di lingkungan masyarakat, kemudian menyampaikan permasalahan serta solusi secara berjenjang mulai dari tingkat kelurahan, kecamatan hingga Organisasi Perangkat Daerah (OPD), sehingga Posyandu benar-benar hadir sebagai solusi berbagai persoalan sosial.",kota,https://www.arcomnews.com/2026/04/ketua-pembina-posyandu-kota-jambi-dr-dr.html,2026-06-26
"Diharapkan, kehadiran Posyandu 6 SPM di seluruh kelurahan dapat menjadi pusat pelayanan terpadu yang mampu menjawab kebutuhan masyarakat secara menyeluruh, serta mendorong terwujudnya masyarakat Kota Jambi yang lebih sejahtera dan bahagia.",kota,https://www.arcomnews.com/2026/04/ketua-pembina-posyandu-kota-jambi-dr-dr.html,2026-06-26
"Lebih dari itu, program tersebut harus menjadi instrumen pemberdayaan masyarakat sekaligus mendorong transparansi pengelolaan anggaran di tingkat lingkungan.",tak jelas,https://www.arcomnews.com/2026/04/bima-arya-sebut-kampung-bahagia-kota.html,2026-06-26
"Selain itu, keterlibatan langsung masyarakat dalam mengelola lingkungan dinilai penting untuk menumbuhkan semangat gotong royong dan rasa memiliki terhadap kawasan tempat tinggal mereka.",tak jelas,https://www.arcomnews.com/2026/04/bima-arya-sebut-kampung-bahagia-kota.html,2026-06-26
"Menurutnya, melalui sistem pembinaan yang matang dan kolaborasi lintas dinas, Kampung Bahagia diyakini tidak hanya mampu mempercantik wajah kota, tetapi juga meningkatkan kualitas hidup serta kemandirian ekonomi masyarakat secara berkelanjutan.",tak jelas,https://www.arcomnews.com/2026/04/bima-arya-sebut-kampung-bahagia-kota.html,2026-06-26
"Menurutnya, program tersebut mampu menumbuhkan rasa kepemilikan bersama karena masyarakat ikut terlibat langsung membangun lingkungan tempat tinggal yang lebih baik.",tak jelas,https://www.arcomnews.com/2026/04/bima-arya-sebut-kampung-bahagia-kota.html,2026-06-26
"Menurut Diza, kegiatan bedah buku seperti ini penting untuk memperluas perspektif para pemimpin daerah, khususnya dalam merumuskan kebijakan publik yang berpihak kepada masyarakat.",tak jelas,https://www.arcomnews.com/2026/04/bedah-buku-babad-alas-diza-nilai.html,2026-06-26
"Sejalan dengan itu, Pemerintah Kota Jambi disebut terus mendorong peningkatan kualitas tata kelola pemerintahan melalui berbagai program strategis yang berorientasi pada kesejahteraan masyarakat.",tak jelas,https://www.arcomnews.com/2026/04/bedah-buku-babad-alas-diza-nilai.html,2026-06-26
"Menurutnya, pemerintah pusat mendorong agar gerakan serupa dapat dilakukan secara rutin di daerah, termasuk di Kota Jambi, sebagai upaya meningkatkan kesadaran masyarakat terhadap kebersihan lingkungan.",tak jelas,https://www.arcomnews.com/2026/04/gerakan-indonesia-asri-di-danau-sipin.html,2026-06-26
"Ia menyebut, langkah tersebut menjadi solusi atas persoalan sampah yang belakangan dikeluhkan masyarakat.",tak jelas,https://www.arcomnews.com/2026/04/gerakan-indonesia-asri-di-danau-sipin.html,2026-06-26
"Kegiatan Gerakan Indonesia ASRI di Danau Sipin ini diharapkan menjadi momentum untuk memperkuat kolaborasi antara pemerintah pusat, pemerintah daerah, dan masyarakat dalam menjaga kebersihan lingkungan serta mendorong pengelolaan sampah yang lebih berkelanjutan.(RED/UCOK PWI)",tak jelas,https://www.arcomnews.com/2026/04/gerakan-indonesia-asri-di-danau-sipin.html,2026-06-26
"Menurutnya, pendekatan berbasis riset diperlukan untuk menjawab tantangan perkotaan yang semakin kompleks serta meningkatnya ekspektasi masyarakat terhadap kualitas layanan publik.",tak jelas,https://www.arcomnews.com/2026/04/pemkot-jambi-perkuat-tata-kelola.html,2026-06-26
"Melalui kolaborasi global berbasis riset ini, Pemkot Jambi menargetkan pembangunan yang lebih terukur, efektif, dan berkelanjutan, sekaligus meningkatkan kualitas pelayanan publik dan kesejahteraan masyarakat.",kota,https://www.arcomnews.com/2026/04/pemkot-jambi-perkuat-tata-kelola.html,2026-06-26
"“Penerapan WFH tidak boleh berdampak pada terganggunya layanan kepada masyarakat, khususnya pada sektor kesehatan dan Pemadam Kebakaran dan Penyelamatan,” ujarnya di Kota Jambi, Rabu.",tak jelas,https://www.arcomnews.com/2026/04/dprd-kota-jambi-ingatkan-wfh-asn-tak.html,2026-06-26
Hal ini dinilai krusial agar masyarakat tetap mendapatkan layanan secara maksimal.,tak jelas,https://www.arcomnews.com/2026/04/dprd-kota-jambi-ingatkan-wfh-asn-tak.html,2026-06-26
"“Jangan sampai ada pasien yang membutuhkan pelayanan, namun tenaga kesehatan dan dokter tidak berada di tempat karena bekerja dari rumah,” katanya.",tak jelas,https://www.arcomnews.com/2026/04/dprd-kota-jambi-ingatkan-wfh-asn-tak.html,2026-06-26
"“Kami berharap pengawasan terhadap kebijakan WFH dapat berjalan efektif tanpa mengganggu kualitas pelayanan kepada masyarakat,” kata Kemas Faried.",tak jelas,https://www.arcomnews.com/2026/04/dprd-kota-jambi-ingatkan-wfh-asn-tak.html,2026-06-26
"Di tengah berkurangnya jumlah ASN akibat pensiun, kehadiran PNS baru dinilai memiliki peran strategis dalam menjaga kualitas pelayanan kepada masyarakat.",tak jelas,https://www.arcomnews.com/2026/04/perkuat-layanan-publik-maulana-angkat.html,2026-06-26
Penguatan sumber daya aparatur tersebut juga diharapkan mampu mendukung percepatan visi pembangunan “Kota Jambi Bahagia” serta menghadirkan layanan publik yang semakin responsif dan berkualitas bagi masyarakat.,tak jelas,https://www.arcomnews.com/2026/04/perkuat-layanan-publik-maulana-angkat.html,2026-06-26
